##//////////////////////////////////////////////////////////////////////////////////
##
## CO2 EMISSIONS FROM LAND USE CHANGE 
##
## Provided are annual and cumulative CO2 emissions from anthropogenic land use 
## change, simulated using the LPX model in a D1 setup (see Pongratz et al., 2014) 
## under constant preindustrial environmental boundary conditions, and following six 
## different land use change scenarios (HYDE 3.1, HYDE 3.1 upper, HYDE 3.2, 
## HYDE 3.2 upper, KK10, KK10D). Further description is provided in the manuscript. 
##
## Citation: Stocker et al.: Holocene peatland and ice core data constraints on 
## the timing and magnitude of CO2 emissions from past land use, PNAS, 2017 
##
## Columns description:
## 1.  year         year CE (AD)
## 2.  hyde31       LUC emissions following scenario HYDE 3.1 (PgC yr-1)
## 3.  hyde32       LUC emissions following scenario HYDE 3.2 (PgC yr-1)
## 4.  hyde31u      LUC emissions following scenario HYDE 3.1 upper (PgC yr-1)
## 5.  hyde32u      LUC emissions following scenario HYDE 3.2 upper (PgC yr-1)
## 6.  kk10         LUC emissions following scenario HYDE KK 10 (PgC yr-1)
## 7.  kk10d        LUC emissions following scenario HYDE KK 10D (PgC yr-1)
## 8.  hyde31_cum   cumulative LUC emissions following scenario HYDE 3.1, (PgC)   
## 9.  hyde32_cum   cumulative LUC emissions following scenario HYDE 3.2, (PgC)   
## 10. hyde31u_cum  cumulative LUC emissions following scenario HYDE 3.1 upper, (PgC)    
## 11. hyde32u_cum  cumulative LUC emissions following scenario HYDE 3.2 upper, (PgC)
## 12. kk10_cum     cumulative LUC emissions following scenario HYDE KK 10, (PgC)
## 13. kk10d_cum    cumulative LUC emissions following scenario HYDE KK 10D, (PgC)   
## ----------------------------------------------------------------------------------
"year","hyde31","hyde32","hyde31u","hyde32u","kk10","kk10d","hyde31_cum","hyde32_cum","hyde31u_cum","hyde32u_cum","kk10_cum","kk10d_cum"
-8099,0.00080000410025393,0.00112948257810785,0.000400959499899593,0.000752066844142973,0.0108098000000174,-0.00172066821369299,2.8436310674003,2.86786352734225,2.81777583450021,2.83207739304817,35.0329832000003,0.0463356479931461
-8098,0.00150130579985083,-0.000163847557359986,0.00290320549995415,-0.00147796417832069,0.00891169999961061,-0.000762299160214752,2.84513237320015,2.86769967978489,2.82067904000016,2.83059942886985,35.0418948999999,0.0455733488329313
-8097,0.00150136169985093,0.00190137476329255,0.0109031869997649,0.00192767485805234,-0.0100521999999161,6.6679562223726e-05,2.8466337349,2.86960105454818,2.83158222699992,2.8325271037279,35.0318427,0.0456400283951551
-8096,-0.00339850080005602,-0.00196608362330153,0.00400321579990541,-0.000636257429050602,-0.000912700000153421,0.000271188410806644,2.84323523409995,2.86763497092488,2.83558544279983,2.83189084629885,35.0309299999999,0.0459112168059617
-8095,-0.00149782129985088,-0.00280373464374861,0.00270418920045912,-0.00179391939673224,0.0199511000005366,-0.000214516451251257,2.84173741280009,2.86483123628113,2.83828963200029,2.83009692690211,35.0508811000004,0.0456967003547104
-8094,-0.00160157660005311,-0.02379815068889,-0.00200347889995267,0.00323410257806245,0.0272179999995892,-1.04045957414201e-05,2.84013583620004,2.84103308559224,2.83628615310034,2.83333102948018,35.0780991,0.045686295758969
-8093,-0.00240123969985229,0.00350782653185888,-0.00400276270036015,0.000160065073941951,0.0147265000001235,0.000253209075253835,2.83773459650019,2.8445409121241,2.83228339039998,2.83349109455412,35.0928256000001,0.0459395048342229
-8092,-0.000503729700101818,0.00120740593774826,0.00189325750020519,-0.00175445286413378,0.0148858000000232,0.00107230919365975,2.83723086680009,2.84574831806185,2.83417664790018,2.83173664168999,35.1077114000001,0.0470118140278826
-8091,0.00019877069994978,0.00263805182703436,0.00299784889970167,0.00184658471198418,0.03670620000001,-0.000269441226919298,2.83742963750004,2.84838636988889,2.83717449679988,2.83358322640197,35.1444176000002,0.0467423728009633
-8090,-0.00239940999985233,0.00208021816797554,0.000900810900001492,-0.000196562551082025,-0.0109056000001697,0.000850065162921965,2.83503022750019,2.85046658805686,2.83807530769988,2.83338666385089,35.133512,0.0475924379638853
-8089,-0.00369876200020813,0.00179703311323465,1.89200045475069e-06,0.00189115946841412,0.0226579000001887,-0.000390644792787498,2.83133146549998,2.8522636211701,2.83807719970034,2.8352778233193,35.1561699000002,0.0472017931710978
-8088,-0.000898015200001462,0.00360124666076445,0.000303019199697316,0.000175770621353877,0.135440799999864,-0.00158663237425571,2.83043345029998,2.85586486783086,2.83838021890004,2.83545359394066,35.2916107,0.0456151607968421
-8087,0.00170180859980062,0.00155254617720857,0.00610270580006034,-0.000528103430951887,0.0394791999998603,-0.000767259941767406,2.83213525889978,2.85741741400807,2.8444829247001,2.8349254905097,35.3310898999999,0.0448479008550747
-8086,-0.00199781859949799,0.00141093511911095,-0.00139665770010322,0.00310563208859094,0.0537713000004389,0.000329372870055522,2.83013744030028,2.85882834912718,2.84308626699999,2.83803112259829,35.3848612000003,0.0451772737251302
-8085,-0.00719749760001165,0.00030619317521996,0.0015040329003056,-0.00110414060600306,0.0280511999996387,-0.000106083844912064,2.82293994270027,2.8591345423024,2.8445902999003,2.83692698199229,35.4129124,0.0450711898802181
-8084,-0.00489781110036158,-0.00274422321854217,-0.00219650610035727,-0.00336494753764782,0.0370396999997542,0.000357402739609824,2.8180421315999,2.85639031908386,2.84239379379994,2.83356203445464,35.4499520999997,0.0454285926198279
-8083,0.000403550099899563,0.00048260192215821,-0.00179400230000293,0.000400458160129347,0.0711927000003145,0.000393234726288938,2.8184456816998,2.85687292100602,2.84059979149994,2.83396249261477,35.5211448,0.0458218273461169
-8082,0.00060295790030418,0.00195874354994885,0.000204870499949772,-0.000309230860693788,0.0267588000000405,0.00181812978371454,2.81904863960011,2.85883166455596,2.84080466199989,2.83365326175408,35.5479036000001,0.0476399571298314
-8081,-0.000496985100101877,-0.00100947043620181,-0.00139504359964859,0.000574821599911957,0.0258934999998877,0.00306227559713079,2.81855165450001,2.85782219411976,2.83940961840024,2.83422808335399,35.5737971,0.0507022327269622
-8080,0.00180239050000286,0.0027140459351358,-0.00329610460030849,0.00393648024692084,0.0221826000003356,0.00518669568418773,2.82035404500001,2.8605362400549,2.83611351379993,2.83816456360091,35.5959797000003,0.0558889284111499
-8079,-0.000795367600253949,0.00214490596317773,0.00350769280025831,0.00106801461924988,-0.0135661000001761,-0.000384901592042297,2.81955867739976,2.86268114601808,2.83962120660019,2.83923257822016,35.5824136000001,0.0555040268191076
-8078,0.000604812399849441,0.000379028896077216,-0.00549211750021106,0.001772176913164,0.00995719999960798,-0.00381138392185676,2.82016348979961,2.86306017491415,2.83412908909998,2.84100475513333,35.5923707999997,0.0516926428972509
-8077,0.000605101500304128,2.45752739829186e-05,-0.00159153650005311,0.00395662431583332,-0.0279558999996947,-0.00242241237720009,2.82076859129991,2.86308475018814,2.83253755259993,2.84496137944916,35.5644149,0.0492702305200508
-8076,0.00130498410035579,-0.00268588452308904,-0.00509178329985666,0.000284170821942098,-0.067485100000062,-0.00134545080709358,2.82207357540027,2.86039886566505,2.82744576930007,2.8452455502711,35.4969298,0.0479247797129572
-8075,0.000306106499697312,-0.000739227851227042,-0.00228966650010476,0.00249930209656668,0.0203626000000803,-0.000814024654118839,2.82237968189996,2.85965963781382,2.82515610279996,2.84774485236767,35.5172924000001,0.0471107550588384
-8074,0.00240668699985225,0.00166557653619748,-0.00168855520025535,0.00174036956741475,0.000693699999795072,0.000490395453198289,2.82478636889981,2.86132521435002,2.82346754759971,2.84948522193508,35.5179860999999,0.0476011505120367
-8073,-0.00339446639960128,-0.000558647851448768,0.00180951460045764,0.00132587880489154,0.0185819000001768,-0.000423501270233828,2.82139190250021,2.86076656649857,2.82527706220017,2.85081110073997,35.536568,0.0471776492418028
-8072,0.00230511079965001,-0.00216259633634763,-0.00159123680005313,-0.000756322594952508,0.0326268999999488,0.000572128327348764,2.82369701329986,2.85860397016222,2.82368582540011,2.85005477814502,35.5691949,0.0477497775691516
-8071,-0.00319549779965145,-0.00213643242022954,-0.00399225309990536,0.0020845161689067,0.0636978999998989,0.00460721832496347,2.82050151550021,2.85646753774199,2.81969357230021,2.85213929431393,35.6328927999999,0.0523569958941151
-8070,0.00400778949990541,0.00193001851494046,0.00131336419990105,-0.000505289730881486,0.080087400000024,0.00605574968767542,2.82450930500012,2.85839755625693,2.82100693650011,2.85163400458305,35.7129801999999,0.0584127455817905
-8069,0.00401023889990548,-0.00328634748075274,-0.000482158000101762,-0.00128068676576731,0.0259834000002925,0.000886368551618943,2.82851954390002,2.85511120877618,2.82052477850001,2.85035331781728,35.7389636000002,0.0592991141334094
-8068,0.00151015199985084,-0.00848569172103453,-0.0012823228003558,-0.00610874330050137,-0.00196770000025914,-0.00390425879641043,2.83002969589987,2.84662551705515,2.81924245569965,2.84424457451678,35.7369958999999,0.055394855336999
-8067,-0.00498943930010914,-0.00398054020843119,0.00221842130035725,-0.00295325625984333,0.0492518999997751,-0.00313162199108774,2.82504025659976,2.84264497684671,2.82146087700001,2.84129131825694,35.7862477999997,0.0522632333459113
-8066,-0.000389697099899555,-0.0014334781276375,-0.0159819906000764,-0.00178766916269524,-0.0461771999997227,-0.000119155301945284,2.82465055949986,2.84121149871908,2.80547888639993,2.83950364909424,35.7400706,0.052144078043966
-8065,-0.00489070329990687,0.00436482258101023,0.0179161160002816,0.0031781935977051,-0.083188200000035,0.000687360924985114,2.81975985619996,2.84557632130009,2.82339500240021,2.84268184269194,35.6568824,0.0528314389689511
-8064,-0.00268974260000432,0.00792638059874662,0.0095175807996617,0.00847560575584794,0.00645660000005854,0.000366307979220437,2.81707011359995,2.85350270189883,2.83291258319988,2.85115744844779,35.663339,0.0531977469481715
-8063,0.000908631800001447,0.00578704830832066,0.00191510189975042,0.00763799750620819,0.00261269999980041,-0.00114207488195461,2.81797874539996,2.85928975020715,2.83482768509963,2.858795445954,35.6659516999998,0.0520556720662169
-8062,-0.00299221240015646,0.000996207437765406,0.00231353770010478,0.00144007345579666,-0.0602337999997955,0.000272462192697276,2.8149865329998,2.86028595764492,2.83714122279973,2.8602355194098,35.6057179,0.0523281342589142
-8061,0.000786163700253917,0.00188552157715094,-0.000523788599647135,0.000445306115125277,-0.0321031000002554,3.21358311339281e-05,2.81577269670005,2.86217147922207,2.83661743420008,2.86068082552492,35.5736147999998,0.0523602700900481
-8060,-0.00240973200030706,0.00271088256886287,0.00258339349980211,0.00177012513813679,-0.00728259999975922,0.00259419891472135,2.81336296469975,2.86488236179093,2.83920082769989,2.86245095066306,35.5663322,0.0549544690047695
-8059,-0.00100641309974892,0.00308364104512293,0.002588834999802,0.00605133037970518,-0.00858570000016456,0.00337242290424911,2.8123565516,2.86796600283606,2.84178966269969,2.86850228104276,35.5577464999998,0.0583268919090186
-8058,-0.00150337550030555,0.00253954011122914,0.00299428430015647,0.00557962650555055,0.0108267999999674,-0.0017954538898266,2.81085317609969,2.87050554294729,2.84478394699984,2.87408190754832,35.5685732999998,0.056531438019192
-8057,-0.00310305419990395,0.00107543508602248,0.00179477430000291,0.0035658103138303,0.0148166000003762,-0.00269648603489259,2.80775012189979,2.87158097803331,2.84657872129985,2.87764771786215,35.5833899000002,0.0538349519842994
-8056,0.00839685020016512,0.00360061292985847,0.00459461920020954,0.00299802459403509,0.0142470999998192,-0.00180567912730112,2.81614697209995,2.87518159096317,2.85117334050006,2.88064574245618,35.597637,0.0520292728569983
-8055,-0.0632020439000516,0.00380725475179133,0.00269633940000436,0.00236975278357932,-0.0115495999999702,-0.000937401989176578,2.7529449281999,2.87898884571496,2.85386967990006,2.88301549523976,35.5860874,0.0510918708678217
-8054,0.00399821719990541,0.0108393311361397,0.00949697219966167,0.0107326115762589,0.0457954999995662,-0.00264606985592764,2.75694314539981,2.8898281768511,2.86336665209972,2.89374810681602,35.6318828999996,0.0484458010118941
-8053,-2.1894995452798e-06,-0.00320808134028994,-0.00360373099955108,-0.00274603382786154,-0.0802313999992226,-0.00304296099284329,2.75694095590026,2.88662009551081,2.85976292110017,2.89100207298816,35.5516515000004,0.0454028400190508
-8052,0.00339886270005602,0.00193326362932567,0.000898047200001473,0.000256381660619809,0.027096099999838,0.00141549042791667,2.76033981860032,2.88855335914013,2.86066096830017,2.89125845464878,35.5787476000002,0.0468183304469674
-8051,0.00669876579945503,0.00158505032686662,-0.00080222790025393,0.00235986222742213,0.00750009999970658,9.65643343988631e-05,2.76703858439977,2.890138409467,2.85985874039992,2.8936183168762,35.5862476999999,0.0469148947813663
-8050,0.00459914000020956,0.00347862209628147,0.00149832470030559,0.00127439128209517,0.00381670000015433,-0.000300669551052124,2.77163772439998,2.89361703156328,2.86135706510023,2.89489270815829,35.5900644000001,0.0466142252303142
-8049,0.00159913860005312,-0.00134674167838966,-0.00130162919990107,-0.00184601748833302,0.0397639000000112,0.00605726456842604,2.77323686300003,2.89227028988489,2.86005543590032,2.89304669066996,35.6298283000001,0.0526714897987402
-8048,0.00870125969986246,-0.000771612189055304,0.00120192999969876,-0.000623135644218564,0.0454042999997677,0.00657722189816923,2.7819381226999,2.89149867769584,2.86125736590002,2.89242355502574,35.6752325999999,0.0592487116969094
-8047,0.00460106449975484,0.00116824200586052,0.00120150259969876,-0.00138031897495239,0.0442777999998158,-0.000295922288842121,2.78653918719965,2.8926669197017,2.86245886849972,2.89104323605079,35.7195103999997,0.0589527894080673
-8046,0.00440088820025974,0.00169051325428882,0.00550132710021101,-0.000390266414797225,-0.0149055999999259,-0.00609018968407327,2.79094007539991,2.89435743295599,2.86796019559993,2.89065296963599,35.7046047999997,0.0528625997239941
-8045,-9.89559997475187e-05,0.00480934839515612,0.00100145710020373,0.000886773505953897,0.0134772000001711,-0.00382553710687716,2.79084111940016,2.89916678135114,2.86896165270014,2.89153974314195,35.7180819999999,0.0490370626171169
-8044,0.00200153929949798,0.00134471673891312,0.000902587699546653,0.00125201476703296,0.0568350000001399,-0.00129747681603476,2.79284265869966,2.90051149809005,2.86986424039968,2.89279175790898,35.7749170000001,0.0477395858010821
-8043,0.00520267640051369,0.00179364432005968,0.00160473690050789,0.00404432108825858,0.0308947000000472,-0.00280000823977389,2.79804533510018,2.90230514241011,2.87146897730019,2.89683607899724,35.8058117000001,0.0449395775613082
-8042,0.00730198919975916,0.00082146598788313,0.00190354059975045,0.00235428152700479,0.0104296999998104,-0.00277357583445337,2.80534732429993,2.903126608398,2.87337251789994,2.89919036052424,35.8162413999999,0.0421660017268549
-8041,0.00870165140031723,0.00518475667377061,0.00200294899995271,0.0037528850975832,0.016972400000328,-0.000383687405246746,2.81404897570025,2.90831136507177,2.87537546689989,2.90294324562183,35.8332138000002,0.0417823143216081
-8040,0.00390139599970313,-0.000600111514813761,0.000902543600001471,-0.00186460493569029,0.0291189999995387,-0.000164876534654468,2.81795037169996,2.90771125355695,2.8762780104999,2.90107864068614,35.8623327999998,0.0416174377869537
-8039,0.002103350100155,0.0062685074581168,0.00420579910030994,0.0040013247898969,0.0065513000003099,-0.00130548918923523,2.82005372180011,2.91397976101507,2.88048380960021,2.90507996547603,35.8688841000001,0.0403119485977184
-8038,0.00250402000005456,0.00165168420198825,0.00250686760005459,0.000516069248078566,0.0138563999997663,0.000491614247493999,2.82255774180017,2.91563144521706,2.88299067720026,2.90559603472411,35.8827404999999,0.0408035628452124
-8037,0.00620354919980791,0.000781712354182673,0.000606116099394642,-0.00243594418498105,0.0126452999998152,0.0180925796198608,2.82876129099997,2.91641315757124,2.88359679329966,2.90316009053913,35.8953857999997,0.0588961424650732
-8036,0.00460449860020955,-0.00315166435211722,7.94280045474799e-06,-0.00364993182211037,0.00715400000066513,0.00761434709011155,2.83336578960018,2.91326149321912,2.88360473610011,2.89951015871702,35.9025398000003,0.0665104895551848
-8035,0.00230398920010488,-0.00396731532418926,-0.0011929311001535,-0.00529929744288893,-0.0176095000003844,-0.00149141069505276,2.83566977880029,2.90929417789494,2.88241180499996,2.89421086127413,35.8849303,0.065019078860132
-8034,-0.00399610880036017,-0.00461032327484645,-0.00149334460030559,-0.00356088225998974,-0.0295609000003019,-0.00294143195833385,2.83167366999993,2.90468385462009,2.88091846039965,2.89064997901414,35.8553693999997,0.0620776469017982
-8033,-9.56112002021836e-05,-0.000427572497756046,-0.00229273879965008,-0.000725358096133277,-0.0319470999995488,-0.00360845216164307,2.83157805879973,2.90425628212233,2.8786257216,2.88992462091801,35.8234223000001,0.0584691947401551
-8032,0.00390410570061261,-0.00835654076945502,0.000307267700152103,-0.00786447836298976,0.00639870000000808,-0.00199688839620649,2.83548216450034,2.89589974135288,2.87893298930015,2.88206014255502,35.8298210000001,0.0564723063439486
-8031,-0.000196120200404493,-0.044353903542742,-0.00179326810045766,-0.0419550858150615,-0.0352044000001097,0.000635117891761183,2.83528604429993,2.85154583781014,2.87713972119969,2.84010505673996,35.7946166,0.0571074242357098
-8030,0.00330141339985379,-0.00493543802849672,0.000302541400152068,-0.00421557920435589,-0.0642966000001062,1.05731642179308e-05,2.83858745769979,2.84661039978164,2.87744226259985,2.8358894775356,35.7303199999999,0.0571179973999277
-8029,0.00210234250015495,-0.000532830953488883,-9.58544997475275e-05,0.000426497355419997,0.0437740000000701,-0.000288196548808628,2.84068980019994,2.84607756882815,2.8773464081001,2.83631597489102,35.774094,0.0568298008511191
-8028,0.000203925999949783,0.00106012305104741,6.50509954525091e-06,0.00325774094108056,-0.0330467000002574,-0.00218267209902478,2.84089372619989,2.8471376918792,2.87735291319964,2.8395737158321,35.7410472999997,0.0546471287520943
-8027,0.0048032574001593,0.00184262069296892,0.000305027100606869,0.00200557244170341,0.0823655000002832,0.00292145602315941,2.84569698360005,2.84898031257217,2.87765794030025,2.84157928827381,35.8234128,0.0575685847752537
-8026,-0.00189646530020518,0.00264815097989413,0.00250546089959982,0.00107755814542543,0.0862886999999342,0.00266586936095337,2.84380051829985,2.85162846355206,2.88016340119985,2.84265684641923,35.9097014999999,0.0602344541362071
-8025,0.00530290290026125,0.00550564553395816,0.00210446540015496,0.00478919589204452,0.0123611000000672,-0.00221890445982353,2.84910342120011,2.85713410908602,2.88226786660001,2.84744604231128,35.9220626,0.0580155496763836
-8024,0.00180393030000281,0.00510118286501893,0.00370620500020813,0.00467163113762581,0.0623541000003005,-0.000756114579417044,2.85090735150011,2.86223529195104,2.88597407160021,2.8521176734489,35.9844167000003,0.0572594350969665
